"REF_DATE","GEO","DGUID","Housing estimates","Type of unit","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2018","Québec, Quebec","2011S0503421","Housing completions","Apartment and other unit types","Units","300","units","0","v42127819","15.3.5","4291","","","","0"
"2018","Regina, Saskatchewan","2011S0503705","Housing starts","Total units","Units","300","units","0","v42127820","16.1.1","1139","","","","0"
"2018","Regina, Saskatchewan","2011S0503705","Housing starts","Single-detached units","Units","300","units","0","v42127821","16.1.2","352","","","","0"
"2018","Regina, Saskatchewan","2011S0503705","Housing starts","Semi-detached units","Units","300","units","0","v42127822","16.1.3","94","","","","0"
"2018","Regina, Saskatchewan","2011S0503705","Housing starts","Row units","Units","300","units","0","v42127823","16.1.4","193","","","","0"
"2018","Regina, Saskatchewan","2011S0503705","Housing starts","Apartment and other unit types","Units","300","units","0","v42127824","16.1.5","500","","","","0"
"2018","Regina, Saskatchewan","2011S0503705","Housing under construction","Total units","Units","300","units","0","v42127825","16.2.1","808","","","","0"
"2018","Regina, Saskatchewan","2011S0503705","Housing under construction","Single-detached units","Units","300","units","0","v42127826","16.2.2","222","","","","0"
"2018","Regina, Saskatchewan","2011S0503705","Housing under construction","Semi-detached units","Units","300","units","0","v42127827","16.2.3","60","","","","0"
"2018","Regina, Saskatchewan","2011S0503705","Housing under construction","Row units","Units","300","units","0","v42127828","16.2.4","90","","","","0"
"2018","Regina, Saskatchewan","2011S0503705","Housing under construction","Apartment and other unit types","Units","300","units","0","v42127829","16.2.5","436","","","","0"
"2018","Regina, Saskatchewan","2011S0503705","Housing completions","Total units","Units","300","units","0","v42127830","16.3.1","2050","","","","0"
"2018","Regina, Saskatchewan","2011S0503705","Housing completions","Single-detached units","Units","300","units","0","v42127831","16.3.2","557","","","","0"
"2018","Regina, Saskatchewan","2011S0503705","Housing completions","Semi-detached units","Units","300","units","0","v42127832","16.3.3","136","","","","0"
"2018","Regina, Saskatchewan","2011S0503705","Housing completions","Row units","Units","300","units","0","v42127833","16.3.4","223","","","","0"
"2018","Regina, Saskatchewan","2011S0503705","Housing completions","Apartment and other unit types","Units","300","units","0","v42127834","16.3.5","1134","","","","0"
"2018","St. Catharines-Niagara, Ontario","2011S0503539","Housing starts","Total units","Units","300","units","0","v42127835","17.1.1","1863","","","","0"
"2018","St. Catharines-Niagara, Ontario","2011S0503539","Housing starts","Single-detached units","Units","300","units","0","v42127836","17.1.2","717","","","","0"
"2018","St. Catharines-Niagara, Ontario","2011S0503539","Housing starts","Semi-detached units","Units","300","units","0","v42127837","17.1.3","120","","","","0"
"2018","St. Catharines-Niagara, Ontario","2011S0503539","Housing starts","Row units","Units","300","units","0","v42127838","17.1.4","581","","","","0"
"2018","St. Catharines-Niagara, Ontario","2011S0503539","Housing starts","Apartment and other unit types","Units","300","units","0","v42127839","17.1.5","445","","","","0"
"2018","St. Catharines-Niagara, Ontario","2011S0503539","Housing under construction","Total units","Units","300","units","0","v42127840","17.2.1","1965","","","","0"
"2018","St. Catharines-Niagara, Ontario","2011S0503539","Housing under construction","Single-detached units","Units","300","units","0","v42127841","17.2.2","612","","","","0"
"2018","St. Catharines-Niagara, Ontario","2011S0503539","Housing under construction","Semi-detached units","Units","300","units","0","v42127842","17.2.3","100","","","","0"
"2018","St. Catharines-Niagara, Ontario","2011S0503539","Housing under construction","Row units","Units","300","units","0","v42127843","17.2.4","615","","","","0"
"2018","St. Catharines-Niagara, Ontario","2011S0503539","Housing under construction","Apartment and other unit types","Units","300","units","0","v42127844","17.2.5","638","","","","0"
"2018","St. Catharines-Niagara, Ontario","2011S0503539","Housing completions","Total units","Units","300","units","0","v42127845","17.3.1","2023","","","","0"
"2018","St. Catharines-Niagara, Ontario","2011S0503539","Housing completions","Single-detached units","Units","300","units","0","v42127846","17.3.2","1187","","","","0"
"2018","St. Catharines-Niagara, Ontario","2011S0503539","Housing completions","Semi-detached units","Units","300","units","0","v42127847","17.3.3","116","","","","0"
"2018","St. Catharines-Niagara, Ontario","2011S0503539","Housing completions","Row units","Units","300","units","0","v42127848","17.3.4","606","","","","0"
"2018","St. Catharines-Niagara, Ontario","2011S0503539","Housing completions","Apartment and other unit types","Units","300","units","0","v42127849","17.3.5","114","","","","0"
"2018","St. John's, Newfoundland and Labrador","2011S0503001","Housing starts","Total units","Units","300","units","0","v42127865","19.1.1","632","","","","0"
"2018","St. John's, Newfoundland and Labrador","2011S0503001","Housing starts","Single-detached units","Units","300","units","0","v42127866","19.1.2","409","","","","0"
"2018","St. John's, Newfoundland and Labrador","2011S0503001","Housing starts","Semi-detached units","Units","300","units","0","v42127867","19.1.3","38","","","","0"
"2018","St. John's, Newfoundland and Labrador","2011S0503001","Housing starts","Row units","Units","300","units","0","v42127868","19.1.4","52","","","","0"
"2018","St. John's, Newfoundland and Labrador","2011S0503001","Housing starts","Apartment and other unit types","Units","300","units","0","v42127869","19.1.5","133","","","","0"
"2018","St. John's, Newfoundland and Labrador","2011S0503001","Housing under construction","Total units","Units","300","units","0","v42127870","19.2.1","636","","","","0"
"2018","St. John's, Newfoundland and Labrador","2011S0503001","Housing under construction","Single-detached units","Units","300","units","0","v42127871","19.2.2","361","","","","0"
"2018","St. John's, Newfoundland and Labrador","2011S0503001","Housing under construction","Semi-detached units","Units","300","units","0","v42127872","19.2.3","38","","","","0"
"2018","St. John's, Newfoundland and Labrador","2011S0503001","Housing under construction","Row units","Units","300","units","0","v42127873","19.2.4","94","","","","0"
"2018","St. John's, Newfoundland and Labrador","2011S0503001","Housing under construction","Apartment and other unit types","Units","300","units","0","v42127874","19.2.5","143","","","","0"
"2018","St. John's, Newfoundland and Labrador","2011S0503001","Housing completions","Total units","Units","300","units","0","v42127875","19.3.1","759","","","","0"
"2018","St. John's, Newfoundland and Labrador","2011S0503001","Housing completions","Single-detached units","Units","300","units","0","v42127876","19.3.2","502","","","","0"
"2018","St. John's, Newfoundland and Labrador","2011S0503001","Housing completions","Semi-detached units","Units","300","units","0","v42127877","19.3.3","74","","","","0"
"2018","St. John's, Newfoundland and Labrador","2011S0503001","Housing completions","Row units","Units","300","units","0","v42127878","19.3.4","108","","","","0"
"2018","St. John's, Newfoundland and Labrador","2011S0503001","Housing completions","Apartment and other unit types","Units","300","units","0","v42127879","19.3.5","75","","","","0"
"2018","Saguenay, Quebec","2011S0503408","Housing starts","Total units","Units","300","units","0","v42128045","3.1.1","437","","","","0"
"2018","Saguenay, Quebec","2011S0503408","Housing starts","Single-detached units","Units","300","units","0","v42128046","3.1.2","192","","","","0"
"2018","Saguenay, Quebec","2011S0503408","Housing starts","Semi-detached units","Units","300","units","0","v42128047","3.1.3","118","","","","0"
"2018","Saguenay, Quebec","2011S0503408","Housing starts","Row units","Units","300","units","0","v42128048","3.1.4","4","","","","0"
"2018","Saguenay, Quebec","2011S0503408","Housing starts","Apartment and other unit types","Units","300","units","0","v42128049","3.1.5","123","","","","0"
"2018","Saguenay, Quebec","2011S0503408","Housing under construction","Total units","Units","300","units","0","v42128050","3.2.1","191","","","","0"
"2018","Saguenay, Quebec","2011S0503408","Housing under construction","Single-detached units","Units","300","units","0","v42128051","3.2.2","75","","","","0"
"2018","Saguenay, Quebec","2011S0503408","Housing under construction","Semi-detached units","Units","300","units","0","v42128052","3.2.3","38","","","","0"
"2018","Saguenay, Quebec","2011S0503408","Housing under construction","Row units","Units","300","units","0","v42128053","3.2.4","0","","","","0"
"2018","Saguenay, Quebec","2011S0503408","Housing under construction","Apartment and other unit types","Units","300","units","0","v42128054","3.2.5","78","","","","0"
"2018","Saguenay, Quebec","2011S0503408","Housing completions","Total units","Units","300","units","0","v42128055","3.3.1","439","","","","0"
"2018","Saguenay, Quebec","2011S0503408","Housing completions","Single-detached units","Units","300","units","0","v42128056","3.3.2","193","","","","0"
"2018","Saguenay, Quebec","2011S0503408","Housing completions","Semi-detached units","Units","300","units","0","v42128057","3.3.3","114","","","","0"
"2018","Saguenay, Quebec","2011S0503408","Housing completions","Row units","Units","300","units","0","v42128058","3.3.4","4","","","","0"
"2018","Saguenay, Quebec","2011S0503408","Housing completions","Apartment and other unit types","Units","300","units","0","v42128059","3.3.5","128","","","","0"
"2018","Saint John, New Brunswick","2011S0503310","Housing starts","Total units","Units","300","units","0","v42127850","18.1.1","271","","","","0"
"2018","Saint John, New Brunswick","2011S0503310","Housing starts","Single-detached units","Units","300","units","0","v42127851","18.1.2","172","","","","0"
"2018","Saint John, New Brunswick","2011S0503310","Housing starts","Semi-detached units","Units","300","units","0","v42127852","18.1.3","6","","","","0"
"2018","Saint John, New Brunswick","2011S0503310","Housing starts","Row units","Units","300","units","0","v42127853","18.1.4","0","","","","0"
"2018","Saint John, New Brunswick","2011S0503310","Housing starts","Apartment and other unit types","Units","300","units","0","v42127854","18.1.5","93","","","","0"
"2018","Saint John, New Brunswick","2011S0503310","Housing under construction","Total units","Units","300","units","0","v42127855","18.2.1","244","","","","0"
"2018","Saint John, New Brunswick","2011S0503310","Housing under construction","Single-detached units","Units","300","units","0","v42127856","18.2.2","115","","","","0"
"2018","Saint John, New Brunswick","2011S0503310","Housing under construction","Semi-detached units","Units","300","units","0","v42127857","18.2.3","6","","","","0"
"2018","Saint John, New Brunswick","2011S0503310","Housing under construction","Row units","Units","300","units","0","v42127858","18.2.4","6","","","","0"
"2018","Saint John, New Brunswick","2011S0503310","Housing under construction","Apartment and other unit types","Units","300","units","0","v42127859","18.2.5","117","","","","0"
"2018","Saint John, New Brunswick","2011S0503310","Housing completions","Total units","Units","300","units","0","v42127860","18.3.1","239","","","","0"
"2018","Saint John, New Brunswick","2011S0503310","Housing completions","Single-detached units","Units","300","units","0","v42127861","18.3.2","161","","","","0"
"2018","Saint John, New Brunswick","2011S0503310","Housing completions","Semi-detached units","Units","300","units","0","v42127862","18.3.3","14","","","","0"
"2018","Saint John, New Brunswick","2011S0503310","Housing completions","Row units","Units","300","units","0","v42127863","18.3.4","0","","","","0"
"2018","Saint John, New Brunswick","2011S0503310","Housing completions","Apartment and other unit types","Units","300","units","0","v42127864","18.3.5","64","","","","0"
"2018","Saskatoon, Saskatchewan","2011S0503725","Housing starts","Total units","Units","300","units","0","v42127895","20.1.1","1626","","","","0"
"2018","Saskatoon, Saskatchewan","2011S0503725","Housing starts","Single-detached units","Units","300","units","0","v42127896","20.1.2","778","","","","0"
"2018","Saskatoon, Saskatchewan","2011S0503725","Housing starts","Semi-detached units","Units","300","units","0","v42127897","20.1.3","50","","","","0"
"2018","Saskatoon, Saskatchewan","2011S0503725","Housing starts","Row units","Units","300","units","0","v42127898","20.1.4","114","","","","0"
"2018","Saskatoon, Saskatchewan","2011S0503725","Housing starts","Apartment and other unit types","Units","300","units","0","v42127899","20.1.5","684","","","","0"
"2018","Saskatoon, Saskatchewan","2011S0503725","Housing under construction","Total units","Units","300","units","0","v42127900","20.2.1","1692","","","","0"
"2018","Saskatoon, Saskatchewan","2011S0503725","Housing under construction","Single-detached units","Units","300","units","0","v42127901","20.2.2","513","","","","0"
"2018","Saskatoon, Saskatchewan","2011S0503725","Housing under construction","Semi-detached units","Units","300","units","0","v42127902","20.2.3","50","","","","0"
"2018","Saskatoon, Saskatchewan","2011S0503725","Housing under construction","Row units","Units","300","units","0","v42127903","20.2.4","115","","","","0"
"2018","Saskatoon, Saskatchewan","2011S0503725","Housing under construction","Apartment and other unit types","Units","300","units","0","v42127904","20.2.5","1014","","","","0"
"2018","Saskatoon, Saskatchewan","2011S0503725","Housing completions","Total units","Units","300","units","0","v42127905","20.3.1","1568","","","","0"
"2018","Saskatoon, Saskatchewan","2011S0503725","Housing completions","Single-detached units","Units","300","units","0","v42127906","20.3.2","967","","","","0"
"2018","Saskatoon, Saskatchewan","2011S0503725","Housing completions","Semi-detached units","Units","300","units","0","v42127907","20.3.3","56","","","","0"
"2018","Saskatoon, Saskatchewan","2011S0503725","Housing completions","Row units","Units","300","units","0","v42127908","20.3.4","226","","","","0"
"2018","Saskatoon, Saskatchewan","2011S0503725","Housing completions","Apartment and other unit types","Units","300","units","0","v42127909","20.3.5","319","","","","0"
"2018","Sherbrooke, Quebec","2011S0503433","Housing starts","Total units","Units","300","units","0","v42127910","21.1.1","1263","","","","0"
"2018","Sherbrooke, Quebec","2011S0503433","Housing starts","Single-detached units","Units","300","units","0","v42127911","21.1.2","297","","","","0"
"2018","Sherbrooke, Quebec","2011S0503433","Housing starts","Semi-detached units","Units","300","units","0","v42127912","21.1.3","232","","","","0"
"2018","Sherbrooke, Quebec","2011S0503433","Housing starts","Row units","Units","300","units","0","v42127913","21.1.4","36","","","","0"
"2018","Sherbrooke, Quebec","2011S0503433","Housing starts","Apartment and other unit types","Units","300","units","0","v42127914","21.1.5","698","","","","0"
"2018","Sherbrooke, Quebec","2011S0503433","Housing under construction","Total units","Units","300","units","0","v42127915","21.2.1","524","","","","0"
"2018","Sherbrooke, Quebec","2011S0503433","Housing under construction","Single-detached units","Units","300","units","0","v42127916","21.2.2","128","","","","0"
"2018","Sherbrooke, Quebec","2011S0503433","Housing under construction","Semi-detached units","Units","300","units","0","v42127917","21.2.3","48","","","","0"
"2018","Sherbrooke, Quebec","2011S0503433","Housing under construction","Row units","Units","300","units","0","v42127918","21.2.4","8","","","","0"
"2018","Sherbrooke, Quebec","2011S0503433","Housing under construction","Apartment and other unit types","Units","300","units","0","v42127919","21.2.5","340","","","","0"
"2018","Sherbrooke, Quebec","2011S0503433","Housing completions","Total units","Units","300","units","0","v42127920","21.3.1","1214","","","","0"
"2018","Sherbrooke, Quebec","2011S0503433","Housing completions","Single-detached units","Units","300","units","0","v42127921","21.3.2","309","","","","0"
"2018","Sherbrooke, Quebec","2011S0503433","Housing completions","Semi-detached units","Units","300","units","0","v42127922","21.3.3","240","","","","0"
"2018","Sherbrooke, Quebec","2011S0503433","Housing completions","Row units","Units","300","units","0","v42127923","21.3.4","50","","","","0"
"2018","Sherbrooke, Quebec","2011S0503433","Housing completions","Apartment and other unit types","Units","300","units","0","v42127924","21.3.5","615","","","","0"
"2018","Thunder Bay, Ontario","2011S0503595","Housing starts","Total units","Units","300","units","0","v42127940","23.1.1","158","","","","0"
"2018","Thunder Bay, Ontario","2011S0503595","Housing starts","Single-detached units","Units","300","units","0","v42127941","23.1.2","123","","","","0"
"2018","Thunder Bay, Ontario","2011S0503595","Housing starts","Semi-detached units","Units","300","units","0","v42127942","23.1.3","2","","","","0"
"2018","Thunder Bay, Ontario","2011S0503595","Housing starts","Row units","Units","300","units","0","v42127943","23.1.4","25","","","","0"
"2018","Thunder Bay, Ontario","2011S0503595","Housing starts","Apartment and other unit types","Units","300","units","0","v42127944","23.1.5","8","","","","0"
"2018","Thunder Bay, Ontario","2011S0503595","Housing under construction","Total units","Units","300","units","0","v42127945","23.2.1","244","","","","0"
"2018","Thunder Bay, Ontario","2011S0503595","Housing under construction","Single-detached units","Units","300","units","0","v42127946","23.2.2","153","","","","0"
"2018","Thunder Bay, Ontario","2011S0503595","Housing under construction","Semi-detached units","Units","300","units","0","v42127947","23.2.3","4","","","","0"
"2018","Thunder Bay, Ontario","2011S0503595","Housing under construction","Row units","Units","300","units","0","v42127948","23.2.4","25","","","","0"
"2018","Thunder Bay, Ontario","2011S0503595","Housing under construction","Apartment and other unit types","Units","300","units","0","v42127949","23.2.5","62","","","","0"
"2018","Thunder Bay, Ontario","2011S0503595","Housing completions","Total units","Units","300","units","0","v42127950","23.3.1","205","","","","0"
"2018","Thunder Bay, Ontario","2011S0503595","Housing completions","Single-detached units","Units","300","units","0","v42127951","23.3.2","99","","","","0"
"2018","Thunder Bay, Ontario","2011S0503595","Housing completions","Semi-detached units","Units","300","units","0","v42127952","23.3.3","6","","","","0"
"2018","Thunder Bay, Ontario","2011S0503595","Housing completions","Row units","Units","300","units","0","v42127953","23.3.4","0","","","","0"
"2018","Thunder Bay, Ontario","2011S0503595","Housing completions","Apartment and other unit types","Units","300","units","0","v42127954","23.3.5","100","","","","0"
"2018","Toronto, Ontario","2011S0503535","Housing starts","Total units","Units","300","units","0","v42127955","24.1.1","41107","","","","0"
"2018","Toronto, Ontario","2011S0503535","Housing starts","Single-detached units","Units","300","units","0","v42127956","24.1.2","6405","","","","0"
"2018","Toronto, Ontario","2011S0503535","Housing starts","Semi-detached units","Units","300","units","0","v42127957","24.1.3","926","","","","0"
"2018","Toronto, Ontario","2011S0503535","Housing starts","Row units","Units","300","units","0","v42127958","24.1.4","4137","","","","0"
"2018","Toronto, Ontario","2011S0503535","Housing starts","Apartment and other unit types","Units","300","units","0","v42127959","24.1.5","29639","","","","0"
"2018","Toronto, Ontario","2011S0503535","Housing under construction","Total units","Units","300","units","0","v42127960","24.2.1","72175","","","","0"
"2018","Toronto, Ontario","2011S0503535","Housing under construction","Single-detached units","Units","300","units","0","v42127961","24.2.2","6923","","","","0"
"2018","Toronto, Ontario","2011S0503535","Housing under construction","Semi-detached units","Units","300","units","0","v42127962","24.2.3","956","","","","0"
"2018","Toronto, Ontario","2011S0503535","Housing under construction","Row units","Units","300","units","0","v42127963","24.2.4","5196","","","","0"
"2018","Toronto, Ontario","2011S0503535","Housing under construction","Apartment and other unit types","Units","300","units","0","v42127964","24.2.5","59100","","","","0"
"2018","Toronto, Ontario","2011S0503535","Housing completions","Total units","Units","300","units","0","v42127965","24.3.1","37750","","","","0"
"2018","Toronto, Ontario","2011S0503535","Housing completions","Single-detached units","Units","300","units","0","v42127966","24.3.2","9134","","","","0"
"2018","Toronto, Ontario","2011S0503535","Housing completions","Semi-detached units","Units","300","units","0","v42127967","24.3.3","1268","","","","0"
"2018","Toronto, Ontario","2011S0503535","Housing completions","Row units","Units","300","units","0","v42127968","24.3.4","6949","","","","0"
"2018","Toronto, Ontario","2011S0503535","Housing completions","Apartment and other unit types","Units","300","units","0","v42127969","24.3.5","20399","","","","0"
"2018","Trois-Rivières, Quebec","2011S0503442","Housing starts","Total units","Units","300","units","0","v42127970","25.1.1","791","","","","0"
"2018","Trois-Rivières, Quebec","2011S0503442","Housing starts","Single-detached units","Units","300","units","0","v42127971","25.1.2","190","","","","0"
"2018","Trois-Rivières, Quebec","2011S0503442","Housing starts","Semi-detached units","Units","300","units","0","v42127972","25.1.3","98","","","","0"
"2018","Trois-Rivières, Quebec","2011S0503442","Housing starts","Row units","Units","300","units","0","v42127973","25.1.4","4","","","","0"
"2018","Trois-Rivières, Quebec","2011S0503442","Housing starts","Apartment and other unit types","Units","300","units","0","v42127974","25.1.5","499","","","","0"
"2018","Trois-Rivières, Quebec","2011S0503442","Housing under construction","Total units","Units","300","units","0","v42127975","25.2.1","491","","","","0"
"2018","Trois-Rivières, Quebec","2011S0503442","Housing under construction","Single-detached units","Units","300","units","0","v42127976","25.2.2","71","","","","0"
"2018","Trois-Rivières, Quebec","2011S0503442","Housing under construction","Semi-detached units","Units","300","units","0","v42127977","25.2.3","44","","","","0"
"2018","Trois-Rivières, Quebec","2011S0503442","Housing under construction","Row units","Units","300","units","0","v42127978","25.2.4","8","","","","0"
"2018","Trois-Rivières, Quebec","2011S0503442","Housing under construction","Apartment and other unit types","Units","300","units","0","v42127979","25.2.5","368","","","","0"
"2018","Trois-Rivières, Quebec","2011S0503442","Housing completions","Total units","Units","300","units","0","v42127980","25.3.1","781","","","","0"
"2018","Trois-Rivières, Quebec","2011S0503442","Housing completions","Single-detached units","Units","300","units","0","v42127981","25.3.2","195","","","","0"
"2018","Trois-Rivières, Quebec","2011S0503442","Housing completions","Semi-detached units","Units","300","units","0","v42127982","25.3.3","84","","","","0"
"2018","Trois-Rivières, Quebec","2011S0503442","Housing completions","Row units","Units","300","units","0","v42127983","25.3.4","13","","","","0"
"2018","Trois-Rivières, Quebec","2011S0503442","Housing completions","Apartment and other unit types","Units","300","units","0","v42127984","25.3.5","489","","","","0"
"2018","Vancouver, British Columbia","2011S0503933","Housing starts","Total units","Units","300","units","0","v42127985","26.1.1","23404","","","","0"
"2018","Vancouver, British Columbia","2011S0503933","Housing starts","Single-detached units","Units","300","units","0","v42127986","26.1.2","4592","","","","0"
"2018","Vancouver, British Columbia","2011S0503933","Housing starts","Semi-detached units","Units","300","units","0","v42127987","26.1.3","420","","","","0"
"2018","Vancouver, British Columbia","2011S0503933","Housing starts","Row units","Units","300","units","0","v42127988","26.1.4","2504","","","","0"
"2018","Vancouver, British Columbia","2011S0503933","Housing starts","Apartment and other unit types","Units","300","units","0","v42127989","26.1.5","15888","","","","0"
"2018","Vancouver, British Columbia","2011S0503933","Housing under construction","Total units","Units","300","units","0","v42127990","26.2.1","40579","","","","0"
"2018","Vancouver, British Columbia","2011S0503933","Housing under construction","Single-detached units","Units","300","units","0","v42127991","26.2.2","4974","","","","0"
"2018","Vancouver, British Columbia","2011S0503933","Housing under construction","Semi-detached units","Units","300","units","0","v42127992","26.2.3","443","","","","0"
"2018","Vancouver, British Columbia","2011S0503933","Housing under construction","Row units","Units","300","units","0","v42127993","26.2.4","2743","","","","0"
"2018","Vancouver, British Columbia","2011S0503933","Housing under construction","Apartment and other unit types","Units","300","units","0","v42127994","26.2.5","32419","","","","0"
"2018","Vancouver, British Columbia","2011S0503933","Housing completions","Total units","Units","300","units","0","v42127995","26.3.1","24555","","","","0"
"2018","Vancouver, British Columbia","2011S0503933","Housing completions","Single-detached units","Units","300","units","0","v42127996","26.3.2","4956","","","","0"
"2018","Vancouver, British Columbia","2011S0503933","Housing completions","Semi-detached units","Units","300","units","0","v42127997","26.3.3","354","","","","0"
"2018","Vancouver, British Columbia","2011S0503933","Housing completions","Row units","Units","300","units","0","v42127998","26.3.4","2763","","","","0"
"2018","Vancouver, British Columbia","2011S0503933","Housing completions","Apartment and other unit types","Units","300","units","0","v42127999","26.3.5","16482","","","","0"
"2018","Victoria, British Columbia","2011S0503935","Housing starts","Total units","Units","300","units","0","v42128000","27.1.1","4273","","","","0"
"2018","Victoria, British Columbia","2011S0503935","Housing starts","Single-detached units","Units","300","units","0","v42128001","27.1.2","818","","","","0"
"2018","Victoria, British Columbia","2011S0503935","Housing starts","Semi-detached units","Units","300","units","0","v42128002","27.1.3","108","","","","0"
"2018","Victoria, British Columbia","2011S0503935","Housing starts","Row units","Units","300","units","0","v42128003","27.1.4","278","","","","0"
"2018","Victoria, British Columbia","2011S0503935","Housing starts","Apartment and other unit types","Units","300","units","0","v42128004","27.1.5","3069","","","","0"
"2018","Victoria, British Columbia","2011S0503935","Housing under construction","Total units","Units","300","units","0","v42128005","27.2.1","5776","","","","0"
"2018","Victoria, British Columbia","2011S0503935","Housing under construction","Single-detached units","Units","300","units","0","v42128006","27.2.2","770","","","","0"
"2018","Victoria, British Columbia","2011S0503935","Housing under construction","Semi-detached units","Units","300","units","0","v42128007","27.2.3","98","","","","0"
"2018","Victoria, British Columbia","2011S0503935","Housing under construction","Row units","Units","300","units","0","v42128008","27.2.4","272","","","","0"
"2018","Victoria, British Columbia","2011S0503935","Housing under construction","Apartment and other unit types","Units","300","units","0","v42128009","27.2.5","4636","","","","0"
"2018","Victoria, British Columbia","2011S0503935","Housing completions","Total units","Units","300","units","0","v42128010","27.3.1","2668","","","","0"
"2018","Victoria, British Columbia","2011S0503935","Housing completions","Single-detached units","Units","300","units","0","v42128011","27.3.2","693","","","","0"
"2018","Victoria, British Columbia","2011S0503935","Housing completions","Semi-detached units","Units","300","units","0","v42128012","27.3.3","157","","","","0"
"2018","Victoria, British Columbia","2011S0503935","Housing completions","Row units","Units","300","units","0","v42128013","27.3.4","244","","","","0"
"2018","Victoria, British Columbia","2011S0503935","Housing completions","Apartment and other unit types","Units","300","units","0","v42128014","27.3.5","1574","","","","0"
"2018","Windsor, Ontario","2011S0503559","Housing starts","Total units","Units","300","units","0","v42128015","28.1.1","952","","","","0"
"2018","Windsor, Ontario","2011S0503559","Housing starts","Single-detached units","Units","300","units","0","v42128016","28.1.2","583","","","","0"
"2018","Windsor, Ontario","2011S0503559","Housing starts","Semi-detached units","Units","300","units","0","v42128017","28.1.3","90","","","","0"
"2018","Windsor, Ontario","2011S0503559","Housing starts","Row units","Units","300","units","0","v42128018","28.1.4","167","","","","0"
"2018","Windsor, Ontario","2011S0503559","Housing starts","Apartment and other unit types","Units","300","units","0","v42128019","28.1.5","112","","","","0"
"2018","Windsor, Ontario","2011S0503559","Housing under construction","Total units","Units","300","units","0","v42128020","28.2.1","620","","","","0"
"2018","Windsor, Ontario","2011S0503559","Housing under construction","Single-detached units","Units","300","units","0","v42128021","28.2.2","361","","","","0"
"2018","Windsor, Ontario","2011S0503559","Housing under construction","Semi-detached units","Units","300","units","0","v42128022","28.2.3","74","","","","0"
"2018","Windsor, Ontario","2011S0503559","Housing under construction","Row units","Units","300","units","0","v42128023","28.2.4","80","","","","0"
"2018","Windsor, Ontario","2011S0503559","Housing under construction","Apartment and other unit types","Units","300","units","0","v42128024","28.2.5","105","","","","0"
"2018","Windsor, Ontario","2011S0503559","Housing completions","Total units","Units","300","units","0","v42128025","28.3.1","1029","","","","0"
"2018","Windsor, Ontario","2011S0503559","Housing completions","Single-detached units","Units","300","units","0","v42128026","28.3.2","625","","","","0"
"2018","Windsor, Ontario","2011S0503559","Housing completions","Semi-detached units","Units","300","units","0","v42128027","28.3.3","146","","","","0"
"2018","Windsor, Ontario","2011S0503559","Housing completions","Row units","Units","300","units","0","v42128028","28.3.4","195","","","","0"
"2018","Windsor, Ontario","2011S0503559","Housing completions","Apartment and other unit types","Units","300","units","0","v42128029","28.3.5","63","","","","0"
"2018","Winnipeg, Manitoba","2011S0503602","Housing starts","Total units","Units","300","units","0","v42128030","29.1.1","5384","","","","0"
"2018","Winnipeg, Manitoba","2011S0503602","Housing starts","Single-detached units","Units","300","units","0","v42128031","29.1.2","1874","","","","0"
"2018","Winnipeg, Manitoba","2011S0503602","Housing starts","Semi-detached units","Units","300","units","0","v42128032","29.1.3","206","","","","0"
"2018","Winnipeg, Manitoba","2011S0503602","Housing starts","Row units","Units","300","units","0","v42128033","29.1.4","548","","","","0"
"2018","Winnipeg, Manitoba","2011S0503602","Housing starts","Apartment and other unit types","Units","300","units","0","v42128034","29.1.5","2756","","","","0"
"2018","Winnipeg, Manitoba","2011S0503602","Housing under construction","Total units","Units","300","units","0","v42128035","29.2.1","5374","","","","0"
"2018","Winnipeg, Manitoba","2011S0503602","Housing under construction","Single-detached units","Units","300","units","0","v42128036","29.2.2","1160","","","","0"
"2018","Winnipeg, Manitoba","2011S0503602","Housing under construction","Semi-detached units","Units","300","units","0","v42128037","29.2.3","188","","","","0"
"2018","Winnipeg, Manitoba","2011S0503602","Housing under construction","Row units","Units","300","units","0","v42128038","29.2.4","423","","","","0"
"2018","Winnipeg, Manitoba","2011S0503602","Housing under construction","Apartment and other unit types","Units","300","units","0","v42128039","29.2.5","3603","","","","0"
"2018","Winnipeg, Manitoba","2011S0503602","Housing completions","Total units","Units","300","units","0","v42128040","29.3.1","4945","","","","0"
"2018","Winnipeg, Manitoba","2011S0503602","Housing completions","Single-detached units","Units","300","units","0","v42128041","29.3.2","2042","","","","0"
"2018","Winnipeg, Manitoba","2011S0503602","Housing completions","Semi-detached units","Units","300","units","0","v42128042","29.3.3","312","","","","0"
"2018","Winnipeg, Manitoba","2011S0503602","Housing completions","Row units","Units","300","units","0","v42128043","29.3.4","558","","","","0"
"2018","Winnipeg, Manitoba","2011S0503602","Housing completions","Apartment and other unit types","Units","300","units","0","v42128044","29.3.5","2033","","","","0"
"2019","Census metropolitan areas","","Housing starts","Total units","Units","300","units","0","v42127715","1.1.1","168557","","","","0"
"2019","Census metropolitan areas","","Housing starts","Single-detached units","Units","300","units","0","v42127716","1.1.2","35054","","","","0"
